price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_basement,zipcode,lat,long,sqft_lot15,age,renovated
270000.0,3,2.25,7410,1.0,0,0,4,0,98058,47.4597,-122.162,7990,50,0
575000.0,4,1.75,5750,1.0,0,0,3,470,98116,47.5674,-122.384,5750,76,0
246900.0,3,1.5,9800,1.0,0,0,5,0,98001,47.3068,-122.27,9800,55,0
635000.0,2,2.5,1132,2.0,0,0,3,260,98102,47.6228,-122.319,1237,17,0
215000.0,3,1.0,7500,1.0,0,0,5,0,98042,47.3248,-122.142,9750,55,0
785000.0,3,3.5,21870,2.0,0,0,3,0,98092,47.3043,-122.159,23058,19,0
522500.0,4,3.0,8154,1.0,0,0,3,990,98125,47.7258,-122.306,8148,46,0
150000.0,2,1.5,1934,2.0,0,0,4,0,98092,47.2857,-122.189,1898,45,0
199950.0,2,1.75,18537,1.0,0,0,4,0,98001,47.275,-122.278,22800,77,0
379900.0,3,2.0,44967,2.0,0,0,3,90,98058,47.4343,-122.082,44967,24,0
950000.0,4,2.5,7051,2.0,0,0,3,0,98029,47.5427,-121.995,6175,17,0
865000.0,6,2.75,5150,2.0,0,0,5,1070,98117,47.6842,-122.363,3860,114,0
785000.0,3,1.75,9600,1.0,0,0,5,0,98040,47.5754,-122.233,9600,62,0
245700.0,3,2.25,8400,1.0,0,0,3,460,98032,47.3733,-122.289,8120,55,0
951000.0,3,2.25,12825,1.0,0,1,3,0,98118,47.5435,-122.26,11574,62,0
499950.0,3,1.75,3500,1.0,0,0,5,1030,98118,47.5635,-122.282,6000,72,0
257000.0,3,1.75,36537,1.0,0,0,4,0,98092,47.3126,-122.129,35100,34,0
549000.0,3,2.0,3600,1.5,0,0,4,750,98122,47.6025,-122.303,3600,123,0
1600000.0,3,2.75,21052,2.0,0,0,4,0,98004,47.638,-122.225,21052,43,0
619000.0,3,2.0,3000,1.5,0,2,5,560,98144,47.5891,-122.293,5000,96,0
311000.0,5,3.0,5917,1.0,0,0,3,800,98108,47.5482,-122.294,5529,30,0
600000.0,5,2.25,7781,1.0,0,0,3,1400,98125,47.7048,-122.279,7781,63,0
1080000.0,4,3.5,5267,2.0,0,0,3,0,98006,47.5641,-122.124,6481,15,0
436000.0,2,1.0,6600,1.0,0,0,3,0,98122,47.6149,-122.293,4400,74,0
205000.0,2,1.0,8000,1.0,0,0,3,0,98168,47.5088,-122.333,8000,82,0
514000.0,3,2.25,54014,1.0,0,0,3,810,98072,47.7657,-122.131,44431,61,0
530000.0,2,2.5,2983,2.0,0,0,3,0,98053,47.7029,-122.015,3876,17,0
511000.0,5,2.5,6983,2.0,0,0,3,0,98092,47.3427,-122.169,6920,17,0
370000.0,5,2.5,5460,2.0,0,0,3,0,98031,47.4042,-122.204,5971,18,0
500000.0,4,1.75,6000,1.0,0,0,5,1020,98136,47.5507,-122.383,6000,80,0
270000.0,1,1.0,5196,1.0,0,0,3,0,98103,47.6928,-122.337,5762,112,0
415000.0,3,1.75,8400,1.5,0,0,4,0,98133,47.7535,-122.334,8400,64,0
236000.0,3,1.75,8976,1.0,0,0,3,0,98003,47.3357,-122.305,9750,56,0
278000.0,2,2.5,2229,2.0,0,0,3,0,98059,47.4871,-122.165,2230,19,0
312000.0,3,2.25,5338,1.0,0,0,5,770,98115,47.6942,-122.304,6525,69,0
539000.0,3,2.25,5338,1.0,0,0,5,770,98115,47.6942,-122.304,6525,69,0
498000.0,3,3.0,2750,2.0,0,1,3,580,98125,47.7142,-122.281,5800,40,0
857000.0,4,3.0,29043,2.0,0,0,3,0,98033,47.6907,-122.161,23000,32,0
780000.0,3,1.75,13500,1.0,0,0,4,0,98040,47.5897,-122.233,10500,45,0
650000.0,3,2.0,5000,1.0,0,0,4,1150,98199,47.6521,-122.413,5000,85,0
559500.0,4,1.75,7088,1.0,0,0,3,0,98027,47.5688,-122.087,7523,50,0
219950.0,2,1.0,6448,1.0,0,0,3,0,98178,47.5031,-122.245,7200,75,0
671500.0,4,2.25,8410,2.0,0,0,4,0,98006,47.5589,-122.128,8400,46,0
813000.0,4,2.5,52707,2.0,0,0,3,0,98074,47.6247,-122.016,54450,24,0
182000.0,3,2.25,8875,1.0,0,0,3,670,98003,47.3344,-122.301,8700,58,0
740000.0,4,1.75,3600,1.5,0,0,3,0,98119,47.6337,-122.371,3600,121,0
230000.0,2,1.0,17965,1.0,0,0,4,0,98058,47.4693,-122.161,8925,81,0
128000.0,3,1.0,11117,1.0,0,0,3,0,98003,47.3432,-122.309,8416,68,0
345000.0,3,1.0,6628,1.0,0,0,4,0,98155,47.7367,-122.319,6768,71,0
663000.0,4,2.5,6246,2.0,0,0,3,0,98075,47.5927,-122.006,5231,18,0
329950.0,3,2.5,8085,2.0,0,0,3,0,98055,47.4575,-122.204,8625,40,0
1047500.0,3,2.25,7005,3.0,0,2,3,260,98117,47.6763,-122.404,6460,24,0
402300.0,3,1.75,4050,1.0,0,0,3,610,98115,47.681,-122.304,4500,97,0
448000.0,4,2.5,5000,1.0,0,0,3,580,98059,47.4799,-122.129,4637,17,0
273000.0,3,1.0,7800,1.0,0,0,3,0,98188,47.4549,-122.287,9375,68,0
335000.0,3,1.0,7200,1.0,0,0,3,150,98126,47.5255,-122.376,7200,75,0
695000.0,3,3.75,3600,1.5,0,0,3,690,98112,47.6374,-122.307,3520,96,0
279000.0,3,1.0,7903,1.0,0,0,3,0,98155,47.766,-122.32,7903,75,0
485000.0,2,1.75,2700,1.0,0,0,3,1030,98115,47.6856,-122.312,2700,94,0
383000.0,4,2.5,10580,2.0,0,0,3,0,98055,47.464,-122.192,8584,57,0
490000.0,4,2.5,37451,2.0,0,0,3,0,98028,47.7443,-122.228,13125,28,0
240000.0,2,1.5,1263,2.0,0,0,3,0,98028,47.7532,-122.244,1263,33,0
285000.0,2,1.0,7250,1.0,0,0,3,0,98125,47.7118,-122.314,7000,80,0
729000.0,4,2.5,27081,2.0,0,0,3,0,98052,47.7177,-122.104,12025,38,0
460000.0,3,1.75,8250,1.0,0,0,4,0,98007,47.6112,-122.133,8250,63,0
687500.0,3,1.5,2114,1.5,0,0,3,0,98122,47.6174,-122.308,1456,119,0
1168000.0,5,2.75,15118,1.0,0,0,5,1130,98006,47.5696,-122.183,15253,51,0
825000.0,4,2.25,10050,2.0,0,0,4,0,98006,47.5563,-122.163,10250,44,0
314950.0,2,2.5,6359,2.0,0,0,3,0,98038,47.3847,-122.029,6359,20,0
500000.0,3,1.5,8815,1.0,0,0,4,940,98006,47.5765,-122.159,9534,65,0
313000.0,3,1.5,7260,1.5,0,0,2,0,98166,47.4693,-122.349,7620,98,0
445000.0,2,1.0,3840,1.0,0,0,4,0,98117,47.684,-122.378,3840,97,0
300000.0,4,1.75,8750,1.0,0,0,4,750,98032,47.3749,-122.291,8750,56,0
619500.0,4,2.5,5077,1.5,0,0,4,730,98126,47.5719,-122.377,5000,111,0
305000.0,3,1.5,5240,1.0,0,0,4,600,98106,47.5524,-122.356,5240,40,0
874000.0,3,2.5,941,3.0,0,0,3,0,98119,47.6265,-122.364,1369,16,0
477500.0,3,2.0,5146,2.0,0,0,3,0,98029,47.5706,-121.999,5146,32,0
515000.0,4,3.5,5222,2.0,0,0,3,0,98038,47.3559,-122.0,5326,18,0
590000.0,4,2.5,9385,2.0,0,0,3,0,98133,47.7125,-122.332,9000,32,0
205000.0,3,1.75,8239,1.0,0,0,3,0,98042,47.3679,-122.088,7866,42,0
310000.0,3,3.25,9302,2.0,0,0,3,940,98023,47.3078,-122.338,7949,36,0
442500.0,2,2.25,7280,2.0,0,0,3,0,98074,47.6264,-122.058,8120,36,0
1078500.0,4,3.5,41458,2.0,0,2,3,0,98072,47.7375,-122.139,38325,23,0
343500.0,4,1.75,6204,1.0,0,2,4,580,98178,47.5045,-122.24,6240,73,0
334900.0,4,1.75,4066,1.5,0,0,3,910,98118,47.5487,-122.277,1343,112,0
544300.0,4,1.75,9000,1.0,0,0,5,0,98052,47.6707,-122.149,8848,54,0
370000.0,3,2.5,4050,2.0,0,0,3,0,98155,47.7346,-122.308,4976,22,0
245000.0,3,1.75,6908,1.0,0,0,3,0,98038,47.385,-122.031,7159,29,0
535000.0,4,1.75,3250,1.5,0,0,5,0,98136,47.5405,-122.393,5720,95,0
202000.0,2,1.0,6550,1.0,0,0,4,0,98168,47.4807,-122.332,8515,77,0
490000.0,4,2.25,4960,2.0,0,0,3,310,98117,47.6867,-122.369,4550,85,0
651500.0,4,1.5,3075,2.0,0,0,5,80,98103,47.6893,-122.35,3774,94,0
270000.0,4,2.5,8056,1.0,0,0,3,500,98168,47.4884,-122.319,8056,62,0
1164000.0,3,3.5,8072,2.0,0,0,3,700,98006,47.5646,-122.127,9624,24,0
289000.0,2,1.5,1309,2.0,0,0,3,150,98118,47.5659,-122.286,3060,16,0
240000.0,3,1.5,13503,1.0,0,0,4,0,98010,47.3119,-122.015,13394,46,0
790000.0,3,1.75,6117,1.0,0,2,3,440,98199,47.6366,-122.401,5554,83,0
350000.0,3,2.25,9621,2.0,0,0,3,0,98019,47.7466,-121.979,6589,28,0
246950.0,3,3.5,1682,2.0,0,0,3,310,98108,47.542,-122.321,4000,17,0
400000.0,3,1.0,6000,1.0,0,0,3,0,98116,47.5709,-122.401,6000,71,0
533000.0,4,2.5,6394,2.0,0,0,3,0,98028,47.7599,-122.233,5328,20,0
198400.0,3,1.0,8645,1.0,0,0,4,0,98042,47.3631,-122.116,8645,61,0
495000.0,4,2.5,8547,2.0,0,0,3,1270,98038,47.3694,-122.056,8313,16,0
862000.0,4,2.5,14565,2.0,0,0,3,0,98077,47.713,-122.072,20475,33,0
870000.0,4,2.5,14565,2.0,0,0,3,0,98077,47.713,-122.072,20475,33,0
875000.0,4,1.75,9726,1.0,0,0,4,0,98040,47.5359,-122.233,10244,57,0
317000.0,6,3.5,5840,2.0,0,0,5,0,98055,47.4788,-122.227,8000,44,0
325000.0,4,2.75,6838,2.0,0,0,4,0,98031,47.3877,-122.171,7280,32,0
615000.0,2,1.5,5000,1.5,0,0,5,0,98117,47.6793,-122.397,5000,116,0
334950.0,4,2.5,7846,2.0,0,0,3,0,98003,47.2641,-122.312,7914,31,0
775000.0,3,2.5,7807,2.0,0,0,4,0,98033,47.6884,-122.204,7579,34,0
600000.0,4,2.5,9135,1.0,0,0,4,770,98006,47.5564,-122.177,9468,56,0
292500.0,2,1.0,5026,1.0,0,0,4,0,98126,47.5368,-122.374,5040,81,0
825000.0,3,2.25,10418,1.0,0,0,3,700,98115,47.7003,-122.285,9435,55,0
438600.0,1,1.0,2500,1.0,0,0,3,0,98103,47.6597,-122.345,3750,113,0
507000.0,3,2.25,8158,1.0,0,0,3,360,98074,47.6258,-122.038,9532,39,0
275900.0,3,1.75,8400,1.0,0,0,3,0,98003,47.3117,-122.321,8400,56,0
1170000.0,4,2.5,6251,2.0,0,0,3,0,98004,47.593,-122.197,9588,23,0
275000.0,4,1.75,6000,1.0,0,0,3,0,98178,47.497,-122.227,6000,66,0
355000.0,3,0.75,3060,1.0,0,0,4,560,98103,47.6872,-122.346,4000,100,0
233000.0,4,2.0,9579,1.0,0,0,4,880,98001,47.3069,-122.271,9800,55,0
666000.0,3,2.5,5000,1.5,0,0,4,890,98144,47.5781,-122.293,5000,105,0
317500.0,4,2.5,9000,1.0,0,0,4,790,98059,47.4785,-122.16,8400,44,0
320000.0,3,2.0,10758,1.0,0,0,5,940,98059,47.5091,-122.144,21000,71,0
650000.0,3,2.5,5284,2.0,0,0,3,0,98075,47.591,-122.017,4383,19,0
325000.0,3,1.75,7171,1.0,0,0,4,0,98034,47.7317,-122.231,7560,56,0
165000.0,3,1.0,5000,1.0,0,0,3,0,98146,47.5109,-122.357,5000,106,0
500000.0,3,1.75,16194,1.0,0,0,3,0,98005,47.5966,-122.175,16193,62,0
443000.0,4,1.5,12197,1.0,0,0,3,0,98034,47.729,-122.235,11761,59,0
213400.0,3,1.5,8686,1.0,0,0,4,0,98055,47.4417,-122.194,8798,60,0
480000.0,4,1.75,9380,1.0,0,0,3,0,98008,47.6344,-122.118,8580,59,0
275000.0,4,2.25,7233,1.0,0,0,3,1030,98023,47.3115,-122.396,8000,45,0
299880.0,3,2.5,3044,2.0,0,0,3,0,98108,47.544,-122.296,3044,23,0
499950.0,3,3.5,1501,2.0,0,0,3,390,98144,47.596,-122.298,1501,9,0
550000.0,4,2.75,9460,1.0,0,0,5,750,98027,47.5246,-122.044,10878,63,0
300000.0,4,2.5,7476,2.0,0,0,3,0,98092,47.3352,-122.189,5500,20,0
620000.0,4,2.75,3060,1.5,0,0,5,740,98115,47.6793,-122.316,3060,95,0
253500.0,3,1.0,20400,1.0,0,0,5,0,98022,47.2063,-122.023,53578,64,0
978000.0,4,2.75,13777,1.5,0,2,4,900,98144,47.58,-122.285,9287,97,0
387500.0,4,2.5,9856,2.0,0,0,3,0,98058,47.4445,-122.126,7996,44,0
325000.0,3,1.0,6906,1.0,0,0,3,0,98155,47.7441,-122.314,6907,75,0
568000.0,3,2.5,1308,3.0,0,0,3,0,98116,47.5892,-122.387,1280,15,0
525000.0,4,2.5,7754,2.0,0,0,3,0,98133,47.7173,-122.338,7775,27,0
560000.0,3,2.5,12708,2.0,0,0,3,0,98056,47.5295,-122.18,9617,27,0
394000.0,3,2.5,4075,2.0,0,0,3,0,98053,47.6964,-122.024,4075,15,0
484950.0,2,1.0,4956,1.0,0,2,4,0,98107,47.6753,-122.36,4959,107,0
315000.0,3,2.5,2767,2.0,0,0,3,0,98059,47.4914,-122.155,2767,24,0
590000.0,4,2.25,32496,1.0,0,0,3,0,98077,47.7642,-122.048,35506,30,0
106000.0,1,1.0,5700,1.0,0,0,3,0,98146,47.511,-122.359,5000,76,0
751000.0,3,2.5,9528,2.0,0,0,3,0,98059,47.5275,-122.148,14089,29,0
474000.0,2,1.0,3500,1.0,0,0,5,0,98115,47.6741,-122.323,4000,115,0
189000.0,2,2.0,3171,1.0,0,0,5,850,98002,47.3025,-122.224,5906,96,0
440500.0,3,2.5,3172,2.0,0,0,3,0,98053,47.6868,-122.042,3698,21,0
1017000.0,3,2.5,2216,2.0,0,2,4,515,98033,47.6529,-122.202,1979,44,0
589000.0,2,2.0,4667,1.0,0,0,3,0,98053,47.7101,-122.014,6008,13,0
273000.0,3,2.25,7651,2.0,0,0,3,0,98092,47.2642,-122.219,8442,37,0
277700.0,2,1.5,1055,2.0,0,0,3,40,98008,47.6104,-122.112,1340,56,0
299900.0,3,2.25,8163,2.0,0,0,3,0,98001,47.3336,-122.269,7515,39,0
235000.0,3,1.0,15603,1.0,0,0,4,0,98056,47.5093,-122.172,10220,64,0
281000.0,3,1.75,9826,1.0,0,0,4,0,98023,47.314,-122.365,9826,35,0
320000.0,3,1.0,8870,1.5,0,0,4,0,98155,47.7638,-122.317,7800,72,0
282000.0,4,2.0,6302,2.0,0,0,3,0,98030,47.3846,-122.205,5369,26,0
745000.0,4,1.75,8900,1.0,0,0,4,0,98006,47.5639,-122.149,8925,51,0
245000.0,3,1.75,3900,1.0,0,0,4,0,98023,47.2977,-122.367,6956,43,0
250000.0,3,1.75,3900,1.0,0,0,4,0,98023,47.2977,-122.367,6956,43,0
470000.0,3,2.5,2374,2.0,0,0,3,350,98052,47.674,-122.142,3043,18,0
216650.0,3,3.5,1077,2.0,0,0,3,180,98109,47.5421,-122.322,2003,16,0
440000.0,3,1.0,8412,1.0,0,0,4,0,98052,47.7012,-122.131,8976,48,0
590000.0,4,2.5,7972,2.0,0,0,4,0,98029,47.5782,-122.018,8511,34,0
935000.0,5,2.5,35283,1.0,0,0,3,1350,98005,47.6368,-122.157,35283,48,0
848000.0,3,3.5,5717,2.0,0,0,3,0,98007,47.5943,-122.15,5138,23,0
827500.0,5,4.25,5823,2.0,0,0,3,920,98029,47.5492,-122.008,5297,23,0
1125000.0,6,3.0,3192,2.0,0,0,4,700,98103,47.6506,-122.332,4533,104,0
630000.0,2,2.25,5663,1.0,0,0,3,830,98056,47.5304,-122.202,3828,12,0
340000.0,5,1.0,9022,1.5,0,0,4,0,98034,47.7296,-122.24,7500,61,0
514500.0,4,2.5,9614,1.0,0,2,4,1250,98003,47.3424,-122.329,12085,47,0
228900.0,4,1.5,8775,1.0,0,0,3,0,98166,47.4789,-122.335,8775,80,0
660000.0,3,2.75,4000,2.0,0,0,3,0,98053,47.6954,-122.017,4674,15,0
647000.0,4,2.5,5800,2.0,0,0,3,0,98075,47.5965,-122.038,6507,23,0
366000.0,3,1.75,8625,1.0,0,0,3,0,98011,47.7687,-122.223,9200,47,0
354000.0,5,1.75,7986,1.0,0,0,4,770,98106,47.5208,-122.35,7260,61,0
496700.0,3,2.5,5782,2.0,0,0,4,0,98029,47.5783,-122.001,5782,34,0
300000.0,3,2.0,8300,1.0,0,0,4,0,98055,47.4654,-122.195,8000,58,0
390000.0,3,1.0,8075,1.0,0,0,4,0,98033,47.6701,-122.176,8075,62,0
350000.0,3,2.25,7200,2.0,0,0,4,0,98007,47.5948,-122.153,8372,38,0
561000.0,3,2.25,7200,2.0,0,0,4,0,98007,47.5948,-122.153,8372,38,0
275000.0,3,1.5,1174,2.0,0,0,3,330,98126,47.5459,-122.376,2537,16,0
290000.0,3,1.75,13500,1.0,0,0,4,500,98038,47.3621,-122.031,10375,43,0
199000.0,3,2.5,6725,1.0,0,0,3,420,98038,47.352,-122.058,7744,30,0
279900.0,4,2.5,4338,2.0,0,0,3,0,98042,47.3672,-122.099,6606,22,0
405000.0,3,2.5,10200,1.0,0,0,3,800,98133,47.7295,-122.331,7850,45,0
615000.0,4,2.25,15860,1.0,0,0,3,0,98074,47.6307,-122.051,11798,46,0
268000.0,3,1.75,12543,1.0,0,0,3,800,98023,47.3104,-122.394,8539,45,0
451000.0,4,1.5,5444,1.5,0,0,3,0,98125,47.7065,-122.297,6912,68,0
850000.0,2,2.75,9854,1.0,0,0,3,0,98053,47.7187,-122.024,4168,11,0
1180000.0,5,2.25,16553,2.0,0,2,5,800,98040,47.5428,-122.236,17916,55,0
245000.0,2,1.0,6150,1.0,0,0,3,0,98106,47.5256,-122.347,6150,82,0
450000.0,2,1.75,3340,1.0,0,0,3,140,98107,47.6692,-122.359,3980,111,0
370350.0,3,3.5,1168,2.0,0,2,3,260,98133,47.711,-122.356,1378,21,0
543000.0,3,2.5,1256,3.0,0,0,3,0,98103,47.6498,-122.346,1350,19,0
265000.0,2,2.0,8975,1.0,0,0,5,0,98146,47.5073,-122.36,8668,81,0
497000.0,3,2.5,4611,2.0,0,0,3,0,98065,47.5322,-121.868,5250,22,0
419000.0,4,2.25,9727,1.0,0,0,3,780,98028,47.7731,-122.257,10274,44,0
545800.0,4,2.5,4500,2.0,0,0,3,0,98029,47.579,-122.001,4595,34,0
403000.0,3,1.0,10730,1.0,0,0,3,500,98053,47.6385,-121.966,12210,46,0
195000.0,3,2.0,8235,1.5,0,0,3,0,98168,47.4853,-122.304,10281,64,0
1125000.0,4,2.5,2600,2.0,0,0,5,850,98119,47.6434,-122.358,3600,98,0
255000.0,5,1.75,8925,1.0,0,0,5,800,98002,47.2925,-122.196,8025,46,0
500000.0,2,1.5,8040,1.0,0,0,5,0,98125,47.7131,-122.306,8040,72,0
855000.0,4,2.75,5390,1.0,0,0,4,1300,98199,47.6382,-122.397,5600,63,0
390000.0,4,2.0,9200,1.5,0,0,3,0,98166,47.4678,-122.363,9200,103,0
339000.0,3,2.0,8470,1.0,0,2,4,650,98198,47.3912,-122.301,8591,67,0
429900.0,4,1.5,17918,1.0,0,0,4,630,98056,47.521,-122.179,15241,61,0
370900.0,3,1.5,8560,1.0,0,0,4,0,98011,47.7392,-122.194,7800,48,0
457500.0,3,1.0,7636,1.0,0,0,4,0,98118,47.5377,-122.266,5900,71,0
499000.0,4,2.5,2601,2.0,0,0,3,530,98144,47.5949,-122.308,3025,24,0
225000.0,2,1.0,11500,1.0,0,0,5,0,98003,47.2791,-122.3,11954,76,0
615000.0,3,1.75,4000,1.0,0,0,3,850,98102,47.6392,-122.318,4000,73,0
455000.0,2,1.5,1146,3.0,0,0,3,0,98115,47.6774,-122.325,1156,22,0
458000.0,3,1.0,7500,1.0,0,0,4,600,98125,47.7105,-122.306,7500,83,0
580000.0,3,2.25,7416,1.0,0,0,4,450,98005,47.6028,-122.172,7416,49,0
240000.0,4,1.75,10332,1.0,0,0,3,1010,98168,47.5059,-122.303,8379,69,0
229050.0,1,1.0,3298,1.0,0,0,4,0,98136,47.5375,-122.391,4975,74,0
328500.0,3,2.25,1407,3.0,0,0,3,0,98125,47.7227,-122.296,1628,19,0
319000.0,3,1.5,10100,1.0,0,0,4,900,98168,47.4738,-122.266,10100,59,0
650000.0,4,2.0,5000,1.5,0,1,3,180,98115,47.6815,-122.269,5000,78,0
398500.0,3,2.5,1971,2.0,0,0,3,0,98177,47.7753,-122.375,3451,27,0
250000.0,1,1.0,16306,1.0,0,0,2,120,98168,47.4916,-122.308,8666,92,0
815000.0,3,2.0,11989,1.0,0,0,4,0,98040,47.5434,-122.229,12439,55,0
1065000.0,3,2.75,5002,2.0,0,0,4,340,98033,47.6811,-122.207,5100,28,0
156000.0,2,1.75,6138,1.0,0,0,2,0,98118,47.545,-122.278,7112,76,0
254500.0,4,2.75,7264,2.0,0,0,3,850,98092,47.258,-122.208,7911,25,0
760000.0,3,2.5,15020,1.0,0,2,3,450,98177,47.759,-122.371,15050,63,0
210000.0,3,2.5,6732,2.0,0,0,3,0,98030,47.3658,-122.172,7414,29,0
349950.0,3,2.5,7715,2.0,0,0,3,0,98198,47.384,-122.322,7628,32,0
676000.0,3,2.0,6784,2.5,0,0,4,0,98199,47.6462,-122.403,6784,81,0
475000.0,4,3.5,3052,2.0,0,0,3,500,98108,47.555,-122.309,4600,17,0
880000.0,4,2.75,4392,1.5,0,0,4,900,98105,47.6713,-122.276,5795,92,0
1209000.0,4,3.25,26162,2.0,0,0,3,0,98074,47.6009,-122.011,26319,26,0
607000.0,3,1.0,8114,1.0,0,0,4,0,98004,47.5822,-122.196,8114,72,0
475000.0,4,1.75,19283,2.0,0,0,3,0,98011,47.7603,-122.169,9744,42,0
395000.0,2,1.75,2500,1.0,0,0,5,690,98116,47.5628,-122.391,5700,107,0
650000.0,4,1.75,10454,1.0,0,0,4,720,98004,47.5933,-122.195,11325,69,0
625000.0,5,2.75,85377,1.0,0,0,4,1400,98027,47.48,-122.03,66120,57,0
849000.0,3,3.0,42159,2.0,0,0,3,0,98052,47.7183,-122.1,25209,28,0
429950.0,3,1.5,9480,1.0,0,0,3,440,98125,47.7102,-122.281,8791,72,0
825000.0,3,2.5,5260,2.0,0,0,3,530,98029,47.5489,-122.007,5312,21,0
505000.0,2,1.0,5000,1.0,0,0,4,0,98117,47.6781,-122.363,5000,107,0
265000.0,2,1.0,2828,2.0,0,0,3,0,98053,47.6968,-122.025,2628,15,0
283000.0,3,1.0,8400,1.0,0,0,4,0,98056,47.5168,-122.204,5565,69,0
560000.0,3,2.75,7500,1.0,0,0,5,480,98074,47.6175,-122.065,7500,44,0
765000.0,4,2.5,13636,2.0,0,0,3,0,98074,47.6373,-122.042,10615,36,0
610000.0,5,2.75,31411,1.0,0,0,4,1410,98006,47.5576,-122.186,12378,48,0
589000.0,3,2.5,4799,1.0,0,0,3,1230,98033,47.6681,-122.184,4616,27,0
192500.0,3,1.0,8580,1.5,0,0,3,0,98168,47.4716,-122.262,12672,123,0
550000.0,3,1.0,6120,1.0,0,0,3,150,98115,47.6861,-122.296,6120,83,0
460000.0,2,1.5,3760,1.5,0,0,4,510,98117,47.6871,-122.373,5080,95,0
264500.0,4,2.25,11385,1.0,0,0,4,860,98023,47.314,-122.363,11385,61,0
339000.0,3,1.0,2496,1.0,0,0,3,140,98126,47.5194,-122.376,1203,76,0
950000.0,4,3.5,4200,3.0,0,0,3,0,98199,47.6416,-122.386,5000,31,0
677500.0,3,1.75,9718,1.0,0,0,3,0,98040,47.574,-122.21,8604,67,0
690000.0,4,2.5,8120,2.0,0,0,3,0,98074,47.6123,-122.006,8344,24,0
312000.0,4,2.25,7452,1.0,0,0,3,500,98031,47.4098,-122.189,7200,39,0
840000.0,5,1.75,11617,1.0,0,0,4,940,98040,47.5361,-122.217,11617,57,0
357500.0,3,3.5,5100,2.0,0,0,3,0,98038,47.35,-122.005,5100,19,0
675000.0,3,1.5,6480,1.0,0,2,4,480,98117,47.6962,-122.397,6912,83,0
515000.0,3,2.75,11441,2.0,0,0,4,0,98023,47.3052,-122.34,12070,35,0
491234.0,4,2.5,1860,2.0,0,0,3,0,98029,47.5521,-121.999,1090,9,0
290000.0,3,2.0,6265,1.0,0,0,3,0,98038,47.3893,-122.051,6360,35,0
490000.0,4,2.5,7820,1.0,0,0,3,840,98052,47.6743,-122.145,8605,48,0
810000.0,4,2.0,10424,1.0,0,0,5,1400,98005,47.5876,-122.172,10696,59,0
252000.0,3,1.5,13200,1.0,0,0,3,0,98166,47.4752,-122.345,13066,67,0
299999.0,3,2.5,9719,2.0,0,0,3,0,98001,47.2932,-122.283,11505,22,0
400000.0,3,2.75,5000,2.0,0,0,3,0,98108,47.5515,-122.324,5000,30,0
530000.0,5,2.0,6000,1.5,0,0,5,1160,98126,47.5207,-122.378,6000,98,0
365000.0,3,1.75,5555,1.0,0,0,4,790,98103,47.6867,-122.352,4000,84,0
804000.0,4,2.5,5060,2.0,0,0,3,0,98116,47.5634,-122.394,5060,18,0
360000.0,4,2.5,7289,2.0,0,0,3,0,98031,47.401,-122.171,7259,29,0
240000.0,3,1.75,10956,1.0,0,0,3,0,98042,47.3705,-122.15,8137,36,0
335000.0,2,2.0,5840,1.0,0,0,3,0,98011,47.7732,-122.172,5035,35,0
380000.0,3,1.75,8775,1.0,0,0,3,0,98166,47.4544,-122.351,8100,70,0
194000.0,3,1.0,7955,1.0,0,0,3,0,98055,47.4848,-122.221,14959,59,0
310000.0,3,1.0,7194,1.0,0,0,3,150,98011,47.7636,-122.202,8514,87,0
315000.0,3,1.75,15134,1.0,0,0,3,0,98014,47.6931,-121.921,15337,43,0
258950.0,3,1.75,8050,1.0,0,0,3,0,98023,47.3187,-122.39,7488,38,0
479000.0,2,2.25,932,2.0,0,0,3,210,98112,47.6192,-122.301,1064,19,0
510000.0,5,1.5,9750,1.0,0,0,4,0,98033,47.6811,-122.169,9750,57,0
400000.0,3,2.0,6875,1.0,0,0,4,0,98072,47.74,-122.093,13650,56,0
1450000.0,4,3.5,38012,2.0,0,0,3,1390,98029,47.554,-122.036,18054,19,0
680000.0,5,2.0,5000,1.5,0,0,4,120,98122,47.6044,-122.299,4400,110,0
335000.0,3,1.75,9417,1.0,0,0,4,510,98030,47.373,-122.185,8250,56,0
440000.0,4,2.25,8119,1.0,0,0,3,1080,98006,47.5443,-122.177,9000,57,0
412250.0,2,2.0,2983,1.0,0,0,3,0,98053,47.703,-122.015,3876,17,0
185000.0,3,1.5,4031,2.0,0,0,4,0,98002,47.3342,-122.215,4500,38,0
286500.0,3,2.0,8140,1.0,0,0,4,800,98003,47.3106,-122.325,6720,48,0
422000.0,4,2.5,6691,2.0,0,0,3,0,98038,47.367,-122.031,6510,21,0
408000.0,3,2.25,35362,2.0,0,0,3,0,98042,47.3507,-122.089,37058,38,0
306500.0,2,1.0,19988,1.0,0,2,4,0,98198,47.3985,-122.321,10490,74,0
359900.0,4,2.5,5188,2.0,0,0,3,0,98038,47.3451,-122.04,5188,18,0
560000.0,3,2.5,6058,2.0,0,0,3,0,98053,47.6319,-122.007,6656,21,0
259875.0,3,1.0,21303,1.0,0,0,3,0,98053,47.6625,-122.059,17920,53,0
385000.0,3,1.0,21303,1.0,0,0,3,0,98053,47.6625,-122.059,17920,53,0
188000.0,1,1.0,16345,1.0,0,0,3,0,98106,47.5181,-122.339,9240,78,0
